host	path	verdict	evidence	shard	source
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-b35c	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 4 of the 4 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = e6d2479018dc63cb5e9eb8d0c5ecbca2239d52b59571d075b94d144ad73f8530 here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+27/-1372 lines vs main); that file is yaml, 4975 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-batch	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 135 of the 307 file(s) it changed hold bytes main does not have. sha256(benchmark-data/evaluation/verilogeval_human/RESULT.md) = 8863d380f14625ce3e5464698eb8ad0c81367df5d5646fe695bcd5d628021fb4 here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 144 lines — VerilogEval-Human (iccad2023 code-complete) — clean-room full re-run, plugin v1.4.81 + vibeic-eda 0.2.26, 2026-07-22 [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-batch2	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 132 of the 309 file(s) it changed hold bytes main does not have. sha256(benchmark-data/evaluation/verilogeval_human/RESULT.md) = 8863d380f14625ce3e5464698eb8ad0c81367df5d5646fe695bcd5d628021fb4 here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 144 lines — VerilogEval-Human (iccad2023 code-complete) — clean-room full re-run, plugin v1.4.81 + vibeic-eda 0.2.26, 2026-07-22 [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-c1552	RECOVER	"its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_matrix_63x8_coverage.py) = f8442dc07be5874d8d4cc150d38175538e12c5eeec7f9944ddb10d5f028a5a3c here, a4d24bbdfb51c0ad7d2b5b843f531dd8a1f274291df78460063c813d334b6203 on main (+183/-831 lines vs main); that file is python, 1601 lines — test_matrix_63x8_coverage.py — the meta-test that makes ""full coverage"" a [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]"	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-d4	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 4b22e36ea73, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = 4dbb2ed443d166bc8f056f7bcea1615c9418aa5399e4598d73b8d6281d1e2404 here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+40/-1375 lines vs main); that file is yaml, 4985 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 4b22e36ea73; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-det	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_determinism_gates_promoted_to_phase2.py) = 043cf7475456821a15007c95733744a307ea5115d59713ae84263ac4e1839316 here, 2e4010eb5bb3fbb866b9f96df43586978ef411f4af78810c9646cb2f86da50b0 on main (+17/-0 lines vs main); that file is python, 277 lines — Tests for step_determinism_gates — the divider phase-form + spec worked-example [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-final	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 125 of the 298 file(s) it changed hold bytes main does not have. sha256(benchmark-data/evaluation/verilogeval_human/RESULT.md) = 8863d380f14625ce3e5464698eb8ad0c81367df5d5646fe695bcd5d628021fb4 here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 144 lines — VerilogEval-Human (iccad2023 code-complete) — clean-room full re-run, plugin v1.4.81 + vibeic-eda 0.2.26, 2026-07-22 [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-fix1100	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(benchmark-data/evidence_citation_baseline.json) = cd0097bcabc2210aa5b8fcc247defe4b1672be51514a2b57a88ad0ab43c7be31 here, (no such path on origin/main) on main (main has no file at this path); that file is json, 145 lines — { [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-hi	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/gate_host_independence_check.py) = 60679977c3384e5ba48599d86639a10c345708f58af2e9a52a673d47ae4f40c6 here, 9f1890efeaf4db6facb710c2e2c0f92029e347cc781001241a71e240915f9c53 on main (+142/-750 lines vs main); that file is python, 826 lines — gate_host_independence_check.py — the same commit must give the same verdict. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-m28	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/matrix_mutation_ledger.py) = 8e8ec335146b984984d08540893b27ec3c3e9c267aa76631b19fd048bcf5c10e here, 92864809ff416beaaa10af9b0b91efe403f206b792e7a7df9b00551718cee424 on main (+51/-682 lines vs main); that file is python, 2596 lines — matrix_mutation_ledger.py — a cell may not be called ENFORCED until a NAMED, [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-m57	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 22 of the 35 file(s) it changed hold bytes main does not have. sha256(tools/ci/repo_hygiene_gates.sh) = 3843c3f6e33694effe2a361e80d48f5c6e027175c837e7163d9585c4d86bdf37 here, 70aa60929f4beead60d8a81678c711d98d4bf9cb8e33646af057a9ef0f765203 on main (+68/-757 lines vs main); that file is shell, 985 lines — tools/ci/repo_hygiene_gates.sh — the repo-wide invariant gates, in ONE place. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-merge	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 4 of the 4 file(s) it changed hold bytes main does not have. sha256(tools/gatekeeper-verify-merge.sh) = d975a509a65a8ec1e5e43259135368b1623c5bd2ae1affcd3a7f2719a4d19e06 here, baa0fb6b3f0c452f13563139bbcc957df401be4ec08868f56ed83986e19c10ee on main (+116/-913 lines vs main); that file is shell, 623 lines — gatekeeper-verify-merge.sh — put the landing gates ON THE PATH THAT LANDS CODE. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-mt	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 25 of the 48 file(s) it changed hold bytes main does not have. sha256(tools/ci/repo_hygiene_gates.sh) = 85f4a476ca70c7e8238963ee0f27e40876fee0683ef706f21c8cab17330f0ee2 here, 70aa60929f4beead60d8a81678c711d98d4bf9cb8e33646af057a9ef0f765203 on main (+77/-759 lines vs main); that file is shell, 992 lines — tools/ci/repo_hygiene_gates.sh — the repo-wide invariant gates, in ONE place. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-n1371	LANDED	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. sha256 identical on 1/1 files it changed vs its base (e.g. vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_cvdp_gate.py), against main 81cd5321b08. [LANDED form: not applicable — a pruned checkout has no HEAD and no reflog, so there is no earlier head to have displaced anything. The verdict rests on the files on disk being byte-identical to main.] [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [nothing at risk: it is on no ref, but everything it holds is already on main, so the directory is all that would be lost]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-pair	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 4 of the 4 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/flow_compliance_check.py) = 7e2b16f8f8d1f80b2c4f49a86b9278f6ddb28340a0847ff7a27d951d23216149 here, 181e2fd17aa5ec0aa811252d5e89767ebc62b055c8dcea4a4ed6451b8179b38f on main (+15/-328 lines vs main); that file is python, 12700 lines — flow_compliance_check.py — Strict Vibe-IC phase 2+3 gate (40 main-track [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-pair2	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 7 of the 26 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md) = 0b8f7ce9f30ca0dbe31d78761b216d6164d5fcda4c8fccf39413333feafab6d2 here, 4ae6e4d9395ba9e218a1e6b2594f45d81d07d193ec7cdd25f471f1da2d97bf1a on main (+8/-176 lines vs main); that file is markdown, 2228 lines — <!-- AUTO-GENERATED by tools/gen_programs_index.py — DO NOT EDIT BY HAND --> [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-pair3	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. 11 of the 11 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = e706822dd96d0c041cb62eefee1dfd7a8b907a9992fd6513248519980d74636e here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+0/-1175 lines vs main); that file is yaml, 5145 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-pair4	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. 12 of the 12 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = e706822dd96d0c041cb62eefee1dfd7a8b907a9992fd6513248519980d74636e here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+0/-1175 lines vs main); that file is yaml, 5145 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-pdk	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 24ff9530779, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/prose_polarity_consulted_check.py) = e5c95d5a53001ee86f475345d77ab2331b17b30e66b75baba1a9a6a2c4697f9e here, 1a6501dfa0fcf3435ee8fdce5a4d3f65f1500d45b5f46ee742375feb33dd8c3c on main (+35/-113 lines vs main); that file is python, 470 lines — A prose extractor that never asks whether the sentence DENIES the value. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 24ff9530779; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-port	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. 2 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/benchmark_evidence_publish.py) = f0089a68ca522bb2d604d5ce0c1c25093a20cbf4eb0e22573b10eda5d3a945f9 here, b46e9f0989dc6e6fcd64a947c4c66c68e8a73162795a9a6f6939dd1955dc8f72 on main (+0/-92 lines vs main); that file is python, 1812 lines — benchmark_evidence_publish.py — stage a CONVERGED (IC × PDK) run's evidence [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-sel	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ae0e2f674f5, whose plugin manifest is byte-identical to the one on disk. 6 of the 8 file(s) it changed hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = 88aaf2ee3ca44793fb2dc31e532b361af4bc757df49c3095aa30d0e1ef51469f here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+43/-1276 lines vs main); that file is shell, 321 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ae0e2f674f5; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-shape45	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ae0e2f674f5, whose plugin manifest is byte-identical to the one on disk. 7 of the 7 file(s) it changed hold bytes main does not have. sha256(tools/ci/repo_hygiene_gates.sh) = 208a1a30c65d5f1704645fe458602df356cd03e9783b56ca3afe2b792d05b955 here, 70aa60929f4beead60d8a81678c711d98d4bf9cb8e33646af057a9ef0f765203 on main (+70/-766 lines vs main); that file is shell, 978 lines — tools/ci/repo_hygiene_gates.sh — the repo-wide invariant gates, in ONE place. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ae0e2f674f5; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-t1598	LANDED	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. sha256 identical on 1/1 files it changed vs its base (e.g. vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue564_zero_denominator_refuses.py), against main 81cd5321b08. [LANDED form: not applicable — a pruned checkout has no HEAD and no reflog, so there is no earlier head to have displaced anything. The verdict rests on the files on disk being byte-identical to main.] [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting; judged against origin/main 81cd5321b08] [nothing at risk: it is on no ref, but everything it holds is already on main, so the directory is all that would be lost]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-t1603	LANDED	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. sha256 identical on 1/1 files it changed vs its base (e.g. vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_ci_targeted_test_select.py), against main 81cd5321b08. [LANDED form: not applicable — a pruned checkout has no HEAD and no reflog, so there is no earlier head to have displaced anything. The verdict rests on the files on disk being byte-identical to main.] [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting; judged against origin/main 81cd5321b08] [nothing at risk: it is on no ref, but everything it holds is already on main, so the directory is all that would be lost]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-tri	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_matrix_63x8_ledger.py) = 7a7672e0573749e63105c247b7be836d5ff3bba7ad83727fe808cb39371095ad here, 20add5c62b60ea965c2323840e2d2461524971d3ab6f1abd34ef8d515b45619c on main (+37/-305 lines vs main); that file is python, 1106 lines — Meta-test for the `matrix_63x8` shared substrate. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-trim	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 124 of the 301 file(s) it changed hold bytes main does not have. sha256(benchmark-data/evaluation/verilogeval_human/RESULT.md) = 8863d380f14625ce3e5464698eb8ad0c81367df5d5646fe695bcd5d628021fb4 here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 144 lines — VerilogEval-Human (iccad2023 code-complete) — clean-room full re-run, plugin v1.4.81 + vibeic-eda 0.2.26, 2026-07-22 [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
